X,Y,OBJECTID,INCIDENT_NUMBER,INCIDENT_TYPE,INCIDENT_DATE,INCIDENT_YEAR,REPORTING_DISTRICT,INCIDENT_LOCATION,CITY,STATE,ZIP,HANDLING_UNIT_ID,HANDLING_UNIT_NAME,HIT_SHOOTING,NON_HIT_SHOOTING,ANIMAL_SHOOTING,OTHER_SHOOTING,UNINTENTIONAL_DISCHARGE,WARNING_SHOT,APPROX_LATITUDE,APPROX_LONGITUDE
-118.245999905,33.931119747,648,1002028,NON-HIT SHOOTING INCIDENT,2020/11/02 09:48:00+00,2020,2131,114th street/Compton avenue,LOS ANGELES,CA,90059,CEN,CENTURY STN,,1,,,,,33.9311197467,-118.2459999052
-118.179002187,34.045350641,649,1002033,NON-HIT SHOOTING INCIDENT,2020/11/15 02:23:00+00,2020,,HAZARD AVENUE/FOLSOM STREET,LOS ANGELES,CA,90063,ELA,EAST LA STN,,1,,,,,34.0453506406,-118.1790021874
-117.90596939,33.994525197,650,1002075,NON-HIT SHOOTING INCIDENT,2021/02/16 19:25:00+00,2021,1418,18200 GALE AVENUE,INDUSTRY,CA,91744,IND,INDUSTRY STN,,1,,,,,33.9945251967,-117.9059693899
-118.309939994,33.778871166,651,1002090,NON-HIT SHOOTING INCIDENT,2021/04/22 15:11:00+00,2021,1751,26600 SOUTH WESTERN AVENUE,LOMITA,CA,90717,LMT, LOMITA STN,,1,,,,,33.7788711657,-118.3099399944
-118.422863121,32.806283707,652,1002150,NON-HIT SHOOTING INCIDENT,2021/05/13 17:45:00+00,2021,1126,"37800 20TH STREET EAST, APARTMENT # I-14",PALMDALE,CA,93550,LCS,LANCASTER STN,,1,,,,,32.8062837066,-118.4228631208
-117.948026992,34.0336718400001,653,1002149,NON-HIT SHOOTING INCIDENT,2021/05/13 18:20:59+00,2021,1432,15500  1/2 LOUKELTON STREET,LA PUENTTE,CA,91744,IND,INDUSTRY STN,,1,,,,,34.0336718402,-117.9480269919
-118.688039468,34.5689838550001,654,1002168,NON-HIT SHOOTING INCIDENT,2021/08/11 12:16:00+00,2021,0688,"I-5, 1 Mile North of Templin Hwy",CASTAIC,CA,91384,SCV,SANTA CLARITA VALLEY STN,,1,,,,,34.5689838547,-118.688039468
-118.193010415,33.89799952,655,1002170,NON-HIT SHOOTING INCIDENT,2021/08/19 16:44:00+00,2021,2851,14900  ATLANTIC AVENUE,COMPTON,CA,90221,COM,COMPTON STN,,1,,,,,33.8979995195,-118.1930104153
-118.223968016,33.9332287830001,656,1002172,NON-HIT SHOOTING INCIDENT,2021/08/30 19:14:00+00,2021,2111,112TH STREET / LORRAINE STREET,LYNWOOD,CA,90262,CEN,CENTURY STN,,1,,,,,33.933228783,-118.2239680164
-118.073906294,33.9051224500001,657,1002175,NON-HIT SHOOTING INCIDENT,2021/09/19 16:02:00+00,2021,0454,"FOSTER ROAD / FUNSTON AVENUE,",NORWALK,CA,90650,NWK, NORWALK REGIONAL STN,,1,,,,,33.9051224503,-118.0739062937
-118.088496162,34.0593688650001,658,1002176,NON-HIT SHOOTING INCIDENT,2021/09/23 19:30:00+00,2021,0533,"2600 SAN GABRIEL BLVD, (ROYALE INN)",ROSEMEAD,CA,91770,TEM,TEMPLE CITY STN,,1,,,,,34.0593688653,-118.088496162
-118.084041121,34.0515716470001,659,1002189,NON-HIT SHOOTING INCIDENT,2021/10/09 19:07:00+00,2021,0535,1800 WALNUT GROVE AVENUE,ROSEMEAD,CA,91770,TEM,TEMPLE CITY STN,,1,,,,,34.0515716469,-118.0840411214
-118.135037857,34.0148689160001,660,1002192,NON-HIT SHOOTING INCIDENT,2021/10/21 10:12:00+00,2021,0287,"Saybrook Avenue / East Allston Street, Unincorporated Los Angeles",LOS ANGELES,CA,90022,NAR,NARCOTICS BUREAU,,1,,,,,34.0148689157,-118.1350378568
-118.280124222,34.4405697760001,661,1002194,NON-HIT SHOOTING INCIDENT,2021/11/12 19:23:00+00,2021,0627,10600 SOLEDAD CANYON ROAD,SANTA CLARITA,CA,91390,SCV,SANTA CLARITA VALLEY STN,,1,,,,,34.4405697762,-118.2801242223
-118.286002092,34.052420779,662,1002249,NON-HIT SHOOTING INCIDENT,2022/04/15 23:29:59+00,2022,0277,2500 OLYMPIC BOULEVARD,LOS ANGELES,CA,90023,ELA,EAST LA STN,,1,,,,,34.0524207791,-118.2860020918
-118.340885425,33.997096599,663,1002268,NON-HIT SHOOTING INCIDENT,2022/05/08 19:33:00+00,2022,2767,3800 CHANSON DRIVE,LADERA HEIGHTS,CA,90043,MAR,MARINA DEL REY STN,,1,,,,,33.9970965989,-118.3408854251
-118.123308433,33.972901135,664,1002289,NON-HIT SHOOTING INCIDENT,2022/05/14 04:30:00+00,2022,5140,N/B 5 FREEWAY NEAR SLAUSON AVENUE EXIT,COMMERCE,CA,90040,IRC, INMATE RECEPTION CENTER,,1,,,,,33.9729011353,-118.1233084335
-118.148834159,33.9028008450001,665,1002291,NON-HIT SHOOTING INCIDENT,2022/06/07 12:59:59+00,2022,1365,8500 ROSECRANS AVENUE,PARAMOUNT,CA,90723,LKD,LAKEWOOD STN,,1,,,,,33.9028008449,-118.1488341592
-118.209010079,33.9191682270001,666,1002328,NON-HIT SHOOTING INCIDENT,2022/07/27 13:34:59+00,2022,2117,12000 LONG BEACH BLVD,LYNWOOD,CA,90262,NAR,NARCOTICS BUREAU,,1,,,,,33.9191682265,-118.2090100792
-118.429884922,34.3070893660001,667,1002353,NON-HIT SHOOTING INCIDENT,2022/11/06 22:50:00+00,2022,,FOOTHILL BOULEVARD/HUBBARD STREET,SYLMAR,CA,91342,NO,PITCHESS NORTH FACILITY,,1,,,,,34.3070893657,-118.4298849218
-117.959922524,34.0109830420001,668,1002351,NON-HIT SHOOTING INCIDENT,2022/11/09 17:19:59+00,2022,0494,1000 SOUTH HACIENDA BOULEVARD,LA PUENTE,CA,91745,PRV,PICO RIVERA STN,,1,,,,,34.0109830418,-117.9599225242
-118.29500043,33.9460294890001,669,1002355,NON-HIT SHOOTING INCIDENT,2022/11/25 17:00:00+00,2022,0971,9800 BUDLONG AVENUE,LOS ANGELES,CA,90044,SLA,SOUTH LOS ANGELES STATION,,1,,,,,33.9460294888,-118.29500043030001
-118.131065222,34.7010749340001,670,1002356,NON-HIT SHOOTING INCIDENT,2022/12/02 19:38:00+00,2022,1132,200 W. KETTERING STREET,LANCASTER,CA,93534,LCS,LANCASTER STN,,1,,,,,34.7010749338,-118.1310652222
-118.376271764,34.092002042,671,1002374,NON-HIT SHOOTING INCIDENT,2023/01/21 17:09:00+00,2023,0977,1200 ALTA LOMA ROAD,WEST HOLLYWOOD,CA,90069,WHD,WEST HOLLYWOOD STN,,1,,,,,34.0920020425,-118.3762717636
-117.921996128,34.0291988330001,672,1002379,NON-HIT SHOOTING INCIDENT,2023/03/10 14:19:00+00,2023,1441,"16900 WING LANE, VALINDA",LA PUENTE,CA,91744,IND,INDUSTRY STN,,1,,,,,34.0291988331,-117.9219961285
-118.616118196,34.500977065,673,1000163,OTHER SHOOTING INCIDENT,2010/06/14 13:09:59+00,2010,0691,32100 CASTAIC LAKE DRIVE,CASTAIC,CA,91384,PKB,PARKS BUREAU,,,,1,,,34.5009770647,-118.6161181957
-117.948944294,34.0384325650001,674,1000164,OTHER SHOOTING INCIDENT,2014/02/21 08:00:00+00,2014,1432,15400 KLAMATH STREET,L APUENTE,CA,91744,IDT,INDUSTRY STN,,,,1,,,34.0384325653,-117.9489442942
-118.055680146,34.0619975970001,675,1000165,OTHER SHOOTING INCIDENT,2015/03/19 15:39:00+00,2015,0560,9800 GARVEY AVENUE,EL MONTE,CA,91733,TEM,TEMPLE CITY STN,,,,1,,,34.0619975973,-118.0556801457
-118.007985851,33.92103446,676,1000680,OTHER SHOOTING INCIDENT,2016/02/10 21:49:59+00,2016,0460,12100 LOS COYOTES AVENUE,LA MIRADA,CA,90638,NWK, NORWALK REGIONAL STN,,,,1,,,33.9210344597,-118.0079858514
-118.061228061,34.00884992,677,1000188,UNINTENTIONAL DISCHARGE INCIDENT,2010/02/04 23:45:59+00,2010,1573,10000 BALMORAL STREET,WHITTIER,CA,90601,PRV,PICO RIVERA STN,,,,,1,,34.0088499205,-118.0612280614
-118.233090694,34.0579951940001,678,1000189,UNINTENTIONAL DISCHARGE INCIDENT,2010/03/17 11:00:00+00,2010,5100,400 BAUCHET STREET,LOS ANGELES,CA,90012,CSC,COURT SERVICES CENTRAL,,,,,1,,34.057995194,-118.2330906938
-118.45899994,34.279006144,679,1000190,UNINTENTIONAL DISCHARGE INCIDENT,2010/04/01 17:19:59+00,2010,5699,15000 RINALDI STREET,MISSION HILLS,CA,91346,NCCF,NORTH COUNTY CORRECTIONAL FACILITY,,,,,1,,34.2790061441,-118.45899994050001
-118.23189814,34.058015594,680,1000191,UNINTENTIONAL DISCHARGE INCIDENT,2010/05/04 21:35:00+00,2010,4300,400 BAUCHET STREET,LOS ANGELES,CA,90012,TST,TRANSPORTATION BUREAU,,,,,1,,34.0580155943,-118.2318981402
-118.180007811,34.054912856,681,1000192,UNINTENTIONAL DISCHARGE INCIDENT,2010/05/30 14:55:00+00,2010,0272,3900 ROGERS STREET,LOS ANGELES,CA,90063,ELA,EAST LA STN,,,,,1,,34.0549128555,-118.1800078106
-118.315989702,33.7700606430001,682,1000193,UNINTENTIONAL DISCHARGE INCIDENT,2010/08/18 05:50:00+00,2010,1747,27600 AVENIDA DEL MESA,RANCHO PALOS VERDES,CA,90275,LMT,LOMITA STN,,,,,1,,33.7700606429,-118.3159897018
-117.958500062,34.0242213980001,683,1000194,UNINTENTIONAL DISCHARGE INCIDENT,2010/11/03 22:50:00+00,2010,1414,100 N. HUDSON AVENUE,CITY OF INDUSTRY,CA,91744,IDT,INDUSTRY STN,,,,,1,,34.0242213983,-117.9585000624
-118.16438783,34.4851505720001,684,1000195,UNINTENTIONAL DISCHARGE INCIDENT,2010/12/28 19:30:00+00,2010,2646,33100 SANTIAGO ROAD,ACTON,CA,93510,PLM,PALMDALE STN,,,,,1,,34.4851505723,-118.1643878303
-117.731729098,34.020593881,685,1000196,UNINTENTIONAL DISCHARGE INCIDENT,2010/12/31 11:29:59+00,2010,5899,15800 W. PRESERVE LOOP,CHINO,CA,91708,TTCF,TWIN TOWERS CORRECTIONAL FACILITY,,,,,1,,34.0205938812,-117.7317290983
-118.296783187,33.930216839,686,1000197,UNINTENTIONAL DISCHARGE INCIDENT,2011/01/07 20:25:00+00,2011,0378,1300 W. IMPERIAL HIGHWAY,LOS ANGELES,CA,90044,OSS,OPERATION SAFE STREETS BUREAU,,,,,1,,33.9302168393,-118.2967831866
-118.235989127,33.929123545,687,1000198,UNINTENTIONAL DISCHARGE INCIDENT,2011/01/12 15:24:59+00,2011,6014,2000 E. IMPERIAL HIGHWAY,LOS ANGELES,CA,90059,TSB,TRANSIT SERVICES BUREAU,,,,,1,,33.9291235454,-118.2359891274
-118.135726223,34.698008934,688,1000199,UNINTENTIONAL DISCHARGE INCIDENT,2011/02/24 00:04:59+00,2011,1101,500 W. LANCASTER BOULEVARD,LANCASTER,CA,93534,LCS,LANCASTER STN,,,,,1,,34.6980089336,-118.1357262229
-118.893855666,34.817823441,689,1000200,UNINTENTIONAL DISCHARGE INCIDENT,2011/03/05 10:50:00+00,2011,1199,2000 COTTLE DRIVE,SAN JOSE,CA,95125,LCS,LANCASTER STN,,,,,1,,34.8178234408,-118.893855666
-118.0276809,34.530000774,690,1000201,UNINTENTIONAL DISCHARGE INCIDENT,2011/03/24 02:29:59+00,2011,2685,MAGDA COURT AND CHESEBORO ROAD,PALMDALE,CA,93552,PLM,PALMDALE STN,,,,,1,,34.5300007737,-118.0276809003
-118.383718213,34.082986851,691,1000202,UNINTENTIONAL DISCHARGE INCIDENT,2011/05/23 20:05:00+00,2011,0972,700 N. SAN VICENTE BOULEVARD,WEST HOLLYWOOD,CA,90069,WHD,WEST HOLLYWOOD STN,,,,,1,,34.082986851,-118.383718213
-118.119908971,33.9719152980001,692,1000203,UNINTENTIONAL DISCHARGE INCIDENT,2011/07/07 08:00:00+00,2011,6837,7800 TELEGRAPH ROAD,DOWNEY,CA,90240,TSB,TRANSIT SERVICES BUREAU,,,,,1,,33.9719152985,-118.1199089709
-118.383718213,34.082986851,693,1000204,UNINTENTIONAL DISCHARGE INCIDENT,2011/10/29 20:00:00+00,2011,0972,700 N. SAN VICENTE BOULEVARD,WEST HOLLYWOOD,CA,90069,WHD,WEST HOLLYWOOD STN,,,,,1,,34.082986851,-118.383718213
-118.233090694,34.0579951940001,694,1000205,UNINTENTIONAL DISCHARGE INCIDENT,2011/11/04 06:45:00+00,2011,5100,400 BAUCHET STREET,LOS ANGELES,CA,90012,IRC,INMATE RECEPTION CENTER,,,,,1,,34.057995194,-118.2330906938
-118.157004793,34.033413223,695,1000206,UNINTENTIONAL DISCHARGE INCIDENT,2012/01/31 16:54:59+00,2012,0282,5000 E. 3RD STREET,LOS ANGELES,CA,90022,ELA,EAST LA STN,,,,,1,,34.0334132227,-118.1570047926
-118.135726223,34.698008934,696,1000207,UNINTENTIONAL DISCHARGE INCIDENT,2012/02/06 21:10:00+00,2012,1124,500 W. LANCASTER BOULEVARD,LANCASTER,CA,93534,LCS,LANCASTER STN,,,,,1,,34.6980089336,-118.1357262229
-118.116002579,34.5872982710001,697,1000208,UNINTENTIONAL DISCHARGE INCIDENT,2012/04/19 13:34:00+00,2012,2610,700 E. AVENUE Q,PALMDALE,CA,93550,PLM,PALMDALE STN,,,,,1,,34.5872982706,-118.1160025793
-118.151402303,33.901997297,698,1000209,UNINTENTIONAL DISCHARGE INCIDENT,2012/05/03 16:11:00+00,2012,1365,14400 DOWNEY AVENUE,PARAMOUNT,CA,90723,LKD,LAKEWOOD STN,,,,,1,,33.901997297,-118.1514023032
-118.340957368,34.161912301,699,1000210,UNINTENTIONAL DISCHARGE INCIDENT,2012/05/11 10:50:00+00,2012,0399,600 N. WHITNALL HIGHWAY,BURBANK,CA,91505,SLA,SOUTH LOS ANGELES STATION,,,,,1,,34.1619123015,-118.3409573677
-117.83300711,33.948244867,700,1000211,UNINTENTIONAL DISCHARGE INCIDENT,2012/05/27 17:29:59+00,2012,0499,4900 STONEHAVEN DRIVE,YORBA LINDA,CA,92887,NWK,NORWALK REGIONAL STN,,,,,1,,33.948244867,-117.8330071097
-118.271705069,33.773015473,701,1000212,UNINTENTIONAL DISCHARGE INCIDENT,2012/05/30 07:40:00+00,2012,6853,900 W. D STREET,WILMINGTON,CA,90744,TSB,TRANSIT SERVICES BUREAU,,,,,1,,33.7730154727,-118.2717050688
-118.245977101,34.045024121,702,1000213,UNINTENTIONAL DISCHARGE INCIDENT,2012/08/20 17:50:00+00,2012,8693,500 MAPLE AVENUE,LOS ANGELES,CA,90012,CSB,COUNTY SERVICES BUREAU,,,,,1,,34.0450241214,-118.2459771008
-118.444359232,34.184,703,1000214,UNINTENTIONAL DISCHARGE INCIDENT,2012/09/18 05:45:00+00,2012,2199,14300 SYLVAN STREET,VAN NUYS,CA,91401,SEB,SPECIAL ENFORCEMENT BUR,,,,,1,,34.1840000002,-118.4443592321
-117.802756068,34.1049939960001,704,1000215,UNINTENTIONAL DISCHARGE INCIDENT,2012/09/28 16:40:00+00,2012,0815,200 S. WALNUT AVENUE,SAN DIMAS,CA,91773,SDM,SAN DIMAS STN,,,,,1,,34.1049939958,-117.8027560684
-117.958500062,34.0242213980001,705,1000216,UNINTENTIONAL DISCHARGE INCIDENT,2012/10/08 20:45:00+00,2012,1434,100 N. HUDSON AVENUE,CITY OF INDUSTRY,CA,91744,IDT,INDUSTRY STN,,,,,1,,34.0242213983,-117.9585000624
-118.229278172,33.9019858410001,706,1000217,UNINTENTIONAL DISCHARGE INCIDENT,2012/10/25 05:00:00+00,2012,2813,900 OLEANDER AVENUE,COMPTON,CA,90220,OSS,OPERATION SAFE STREETS BUREAU,,,,,1,,33.901985840500004,-118.229278172
-118.13225092,33.8509979080001,707,1000220,UNINTENTIONAL DISCHARGE INCIDENT,2012/10/29 21:49:59+00,2012,1300,5100 CLARK AVENUE,LAKEWOOD,CA,90712,LKD,LAKEWOOD STN,,,,,1,,33.8509979078,-118.1322509197
-118.233090694,34.0579951940001,708,1000221,UNINTENTIONAL DISCHARGE INCIDENT,2013/01/04 20:55:00+00,2013,5100,400 BAUCHET STREET,LOS ANGELES,CA,90012,MCJ,MEN'S CENTRAL JAIL,,,,,1,,34.057995194,-118.2330906938
-118.023980598,34.180158234,709,1000222,UNINTENTIONAL DISCHARGE INCIDENT,2013/01/27 07:30:00+00,2013,2199,2200 SANTA ANITA CANYON ROAD,MONROVIA,CA,91016,SEB,SPECIAL ENFORCEMENT BUR,,,,,1,,34.1801582341,-118.0239805984
-118.076820389,33.8104434850001,710,1000223,UNINTENTIONAL DISCHARGE INCIDENT,2013/02/07 05:35:00+00,2013,1399,4500 SARATOGA AVENUE,LOS ALAMITOS,CA,90270,LKD,LAKEWOOD STN,,,,,1,,33.8104434854,-118.0768203887
-118.233090694,34.0579951940001,711,1000224,UNINTENTIONAL DISCHARGE INCIDENT,2013/03/09 05:35:00+00,2013,5120,400 BAUCHET STREET,LOS ANGELES,CA,90012,IRC,INMATE RECEPTION CENTER,,,,,1,,34.057995194,-118.2330906938
-117.683276101,34.150492899,712,1000225,UNINTENTIONAL DISCHARGE INCIDENT,2013/04/05 11:45:00+00,2013,3499,8500 DUMOND DRIVE,FONTANA,CA,92335,MCB,MAJOR CRIMES BUREAU,,,,,1,,34.1504928993,-117.6832761009
-118.062343929,33.865004277,713,1000226,UNINTENTIONAL DISCHARGE INCIDENT,2013/04/12 21:30:00+00,2013,2316,18100 S. BLOOMFIELD AVENUE,CERRITOS,CA,90703,CER,CERRITOS STN,,,,,1,,33.8650042767,-118.0623439293
-118.234033599,33.9490001410001,714,1000227,UNINTENTIONAL DISCHARGE INCIDENT,2013/05/08 20:15:00+00,2013,2130,9600 CROESUS,LOS ANGELES,CA,90002,PKB,PARKS BUREAU,,,,,1,,33.9490001407,-118.2340335987
-118.151271961,33.9136039580001,715,1000228,UNINTENTIONAL DISCHARGE INCIDENT,2013/06/05 05:45:00+00,2013,1399,8300 GARDENDALE STREET,DOWNEY,CA,90242,LKD,LAKEWOOD STN,,,,,1,,33.9136039579,-118.1512719613
-118.011447366,33.879991133,716,1000229,UNINTENTIONAL DISCHARGE INCIDENT,2013/06/11 03:04:59+00,2013,0466,16600 KNOTT AVENUE,LA MIRADA,CA,90638,NWK,NORWALK REGIONAL STN,,,,,1,,33.8799911326,-118.0114473662
-117.834544665,34.026472814,717,1000230,UNINTENTIONAL DISCHARGE INCIDENT,2013/06/17 21:49:59+00,2013,2901,21600 E. VALLEY BOULEVARD,WALNUT,CA,91789,WAL,WALNUT/SAN DIMAS STN,,,,,1,,34.0264728142,-117.8345446647
-118.222978394,33.893748965,718,1000231,UNINTENTIONAL DISCHARGE INCIDENT,2013/08/04 21:20:00+00,2013,2811,300 S. WILLOWBROOK AVENUE,COMPTON,CA,90220,COM,COMPTON STN,,,,,1,,33.8937489648,-118.222978394
-118.233090694,34.0579951940001,719,1000232,UNINTENTIONAL DISCHARGE INCIDENT,2013/08/08 04:30:00+00,2013,0808,400 BAUCHET STREET,LOS ANGELES,CA,90012,CST,COURT SERVICES TRANSPORTATION,,,,,1,,34.057995194,-118.2330906938
-117.942872418,34.014125263,720,1000233,UNINTENTIONAL DISCHARGE INCIDENT,2013/09/07 20:29:59+00,2013,1434,16400 VALLEY BOULEVARD,LA PUENTE,CA,91744,CST,COURT SERVICES TRANSPORTATION,,,,,1,,34.014125263,-117.9428724178
-118.235999944,33.9000238890001,721,1000234,UNINTENTIONAL DISCHARGE INCIDENT,2013/10/09 00:20:00+00,2013,2814,700 W. POPLAR STREET,COMPTON,CA,90220,COM,COMPTON STN,,,,,1,,33.9000238889,-118.2359999445
-118.245048663,34.0569602200001,722,1000235,UNINTENTIONAL DISCHARGE INCIDENT,2013/10/10 09:24:59+00,2013,8151,500 W. TEMPLE STREET,LOS ANGELES,CA,90012,ATD,ALTADENA STN,,,,,1,,34.0569602197,-118.2450486627
-118.193225593,33.9009869600001,723,1000236,UNINTENTIONAL DISCHARGE INCIDENT,2013/10/31 23:29:59+00,2013,1399,ATLANTIC AVENUE AND PIXLEY STREET,COMPTON,CA,90221,LKD,LAKEWOOD STN,,,,,1,,33.9009869597,-118.1932255928
-118.179391051,34.2050253940001,724,1000237,UNINTENTIONAL DISCHARGE INCIDENT,2013/11/19 19:30:00+00,2013,1261,5300 N. STARDUST ROAD,LACANADA FLINTRIDGE,CA,91011,CVS,CRESCENTA VALLEY STATION,,,,,1,,34.2050253943,-118.1793910511
-118.19031348,34.0399975930001,725,1000238,UNINTENTIONAL DISCHARGE INCIDENT,2013/12/08 15:20:00+00,2013,0275,400 N. HICKS AVENUE,LOS ANGELES,CA,90063,ELA,EAST LA STN,,,,,1,,34.039997593,-118.1903134801
-118.354032077,33.963999705,726,1000239,UNINTENTIONAL DISCHARGE INCIDENT,2013/12/24 15:59:59+00,2013,4471,100 E. REGENT STREET,INGLEWOOD,CA,90301,CSD,COURT SERVICES DIV HQ,,,,,1,,33.9639997052,-118.3540320775
-117.88908001,33.975300121,727,1000240,UNINTENTIONAL DISCHARGE INCIDENT,2014/01/17 15:30:00+00,2014,2932,18900 BACHELIN STREET,ROWLAND HEIGHTS,CA,91748,WAL,WALNUT/SAN DIMAS STN,,,,,1,,33.9753001207,-117.8890800104
-118.57009891,34.3808331490001,728,1000241,UNINTENTIONAL DISCHARGE INCIDENT,2014/02/19 18:52:00+00,2014,0670,24900 PICO CANYON ROAD,STEVENSON RANCH,CA,91381,SCV,SANTA CLARITA VALLEY STN,,,,,1,,34.3808331492,-118.5700989103
-118.043247272,34.01474705,729,1000242,UNINTENTIONAL DISCHARGE INCIDENT,2014/03/11 12:49:59+00,2014,3615,4100 WORKMAN MILL ROAD,WHITTIER,CA,90601,NARCO,NARCOTICS BUREAU,,,,,1,,34.0147470503,-118.0432472717
-118.267000556,33.950208461,730,1000243,UNINTENTIONAL DISCHARGE INCIDENT,2014/03/25 10:21:59+00,2014,4339,400 E. 95TH STREET,LOS ANGELES,CA,90003,CMB,CIVIL MANAGEMENT BUREAU,,,,,1,,33.9502084613,-118.2670005564
-118.206838728,33.8900237560001,731,1000244,UNINTENTIONAL DISCHARGE INCIDENT,2014/03/28 10:15:00+00,2014,2824,600 E. LONG BEACH BOULEVARD,COMPTON,CA,90221,COM,COMPTON STN,,,,,1,,33.8900237563,-118.2068387279
-118.15820745,33.922714038,732,1000245,UNINTENTIONAL DISCHARGE INCIDENT,2014/04/26 12:06:00+00,2014,8619,12800 DAHLIA AVENUE,DOWNEY,CA,90242,CSB,COUNTY SERVICES BUREAU,,,,,1,,33.9227140383,-118.15820745
-117.802756068,34.1049939960001,733,1000246,UNINTENTIONAL DISCHARGE INCIDENT,2014/05/20 11:39:59+00,2014,0815,200 S. WALNUT AVEUNE,SAN DIMAS,CA,91773,ATD,ALTADENA STN,,,,,1,,34.1049939958,-117.8027560684
-118.569683418,34.2399956940001,734,1000247,UNINTENTIONAL DISCHARGE INCIDENT,2014/05/20 20:00:00+00,2014,4400,9400 PENFIELD AVENUE,CHATSWORTH,CA,91311,SSB,SAFE STREET BUREAU,,,,,1,,34.2399956945,-118.5696834177
-118.082000556,33.884331348,735,1000248,UNINTENTIONAL DISCHARGE INCIDENT,2014/06/03 10:30:00+00,2014,0455,16100 PIONEER BOULEVARD,NORWALK,CA,90650,NWK,NORWALK REGIONAL STN,,,,,1,,33.8843313476,-118.0820005556
-118.02913115,33.902000684,736,1000249,UNINTENTIONAL DISCHARGE INCIDENT,2014/06/08 13:33:00+00,2014,0469,ROSECRANS AVENUE AND VALLEY VIEW BOULEVARD,LA MIRADA,CA,90638,COM,COMPTON STN,,,,,1,,33.9020006837,-118.0291311504
-118.449364252,34.4209768850001,737,1000250,UNINTENTIONAL DISCHARGE INCIDENT,2014/07/04 15:45:00+00,2014,0631,18000 SUNDOWNER WAY,CANYON COUNTRY,CA,91387,PDC-SOUTH,PITCHESS DENTENTION CENTER SOUTH,,,,,1,,34.4209768853,-118.4493642522
-117.961994105,34.0330595660001,738,1000251,UNINTENTIONAL DISCHARGE INCIDENT,2014/08/23 21:10:00+00,2014,1431,400 CADBROOK DRIVE,LA PUENTE,CA,91744,IDT,INDUSTRY STN,,,,,1,,34.0330595663,-117.9619941054
-118.233090694,34.0579951940001,739,1000252,UNINTENTIONAL DISCHARGE INCIDENT,2014/08/24 21:00:00+00,2014,5100,400 BAUCHET STREET,LOS ANGELES,CA,90012,IRC,INMATE RECEPTION CENTER,,,,,1,,34.057995194,-118.2330906938
-118.218029746,33.9199966630001,740,1000253,UNINTENTIONAL DISCHARGE INCIDENT,2014/08/27 09:55:00+00,2014,2405,11900 SANTA FE AVENUE,LYNWOOD,CA,90262,COP,COPS BUREAU,,,,,1,,33.919996663,-118.2180297464
-118.077222046,34.102999546,741,1000254,UNINTENTIONAL DISCHARGE INCIDENT,2014/09/02 21:49:59+00,2014,0522,8800 LAS TUNAS DRIVE,TEMPLE CITY,CA,91780,TEM,TEMPLE CITY STN,,,,,1,,34.1029995458,-118.077222046
-118.340063903,33.838999485,742,1000255,UNINTENTIONAL DISCHARGE INCIDENT,2014/09/04 10:59:00+00,2014,4490,800 MAPLE AVENUE,TORRANCE,CA,90503,COP,COPS BUREAU,,,,,1,,33.8389994853,-118.3400639033
-118.610106809,34.4449415300001,743,1000256,UNINTENTIONAL DISCHARGE INCIDENT,2014/09/07 06:35:00+00,2014,5610,29300 THE OLD ROAD,CASTAIC,CA,91384,PDC-SOUTH,PITCHESS DENTENTION CENTER SOUTH,,,,,1,,34.4449415304,-118.6101068093
-118.181911218,33.961991749,744,1000257,UNINTENTIONAL DISCHARGE INCIDENT,2014/09/19 21:59:59+00,2014,0262,4800 ELIZABETH STREET,CUDAHY,CA,90201,ELA,EAST LA STN,,,,,1,,33.9619917494,-118.1819112181
-118.351634229,34.1360728230001,745,1000258,UNINTENTIONAL DISCHARGE INCIDENT,2014/09/28 23:39:59+00,2014,0980,1000 UNIVERSAL CITY DRIVE,UNIVERSAL CITY,CA,91608,WHD,WEST HOLLYWOOD STN,,,,,1,,34.136072823,-118.3516342289
-117.770047976,34.0819073650001,746,1000259,UNINTENTIONAL DISCHARGE INCIDENT,2014/10/01 08:29:59+00,2014,2008,1400 W. MCKINLEY AVENUE,POMONA,CA,91768,ATD,ALTADENA STN,,,,,1,,34.081907365,-117.7700479759
-118.231039616,34.050796335,747,1000260,UNINTENTIONAL DISCHARGE INCIDENT,2014/10/02 05:00:00+00,2014,6892,400 CENTER STREET,LOS ANGELES,CA,90012,TSB,TRANSIT SERVICES BUREAU,,,,,1,,34.0507963354,-118.2310396162
-118.569984826,34.1822699890001,748,1000261,UNINTENTIONAL DISCHARGE INCIDENT,2014/10/16 03:45:00+00,2014,8751,6200 WINNETKA AVENUE,WOODLAND HILLS,CA,91371,CSD,COURT SERVICES DIV HQ,,,,,1,,34.1822699886,-118.5699848264
-118.231975759,33.98299974,749,1000262,UNINTENTIONAL DISCHARGE INCIDENT,2014/10/28 09:00:00+00,2014,2405,6300 ALBANY STREET,HUNTINGTON PARK,CA,90255,COP,COPS BUREAU,,,,,1,,33.9829997396,-118.2319757593
-117.958500062,34.0242213980001,750,1000263,UNINTENTIONAL DISCHARGE INCIDENT,2014/10/30 16:04:00+00,2014,2405,100 N. HUDSON AVENUE,CITY OF INDUSTRY,CA,91744,COP,COPS BUREAU,,,,,1,,34.0242213983,-117.9585000624
